RefSeq_id	gene_symbol	gene_name	distance_to_TSS	TSS_strand	chr	start	end	CpG_strand	pvalue	qvalue	difference_of_methylation	number_of_CpGs
NM_001146031	Nrcam	neuronal cell adhesion molecule	-17	+	chr12	44328868	44328868	-	1.70309005207313e-08	1.09806528504555e-06	-27.0925925925926	8
NM_001146031	Nrcam	neuronal cell adhesion molecule	-9	+	chr12	44328876	44328876	+	9.05324648727452e-17	1.75544861195848e-14	-43.6110592191295	8
NM_176930	Nrcam	neuronal cell adhesion molecule	9	+	chr12	44328892	44328892	+	1.61774045635089e-07	8.92602163290596e-06	-32.6155462184874	8
NM_176930	Nrcam	neuronal cell adhesion molecule	24	+	chr12	44328907	44328907	+	1.50841225609966e-15	2.53920699139053e-13	-39.8676081200353	8
NM_176930	Nrcam	neuronal cell adhesion molecule	86	+	chr12	44328969	44328969	+	7.19302237318663e-11	6.60216456307755e-09	-26.8144822636554	8
NM_176930	Nrcam	neuronal cell adhesion molecule	96	+	chr12	44328979	44328979	+	1.52572283715151e-18	3.59190263961434e-16	-38.5636664304276	8
NM_001310586	Lrfn5	leucine rich repeat and fibronectin type III domain containing 5	25	+	chr12	61523190	61523190	-	1.96941346327957e-07	1.07089432686363e-05	-38.6727078891258	3
NM_001310586	Lrfn5	leucine rich repeat and fibronectin type III domain containing 5	94	+	chr12	61523259	61523259	+	9.62615847628135e-16	1.65961972071861e-13	-32.8147020688878	3
NM_001310586	Lrfn5	leucine rich repeat and fibronectin type III domain containing 5	204	+	chr12	61523369	61523369	-	1.28442118616312e-10	1.14023197076352e-08	-31.6858288181137	3
NM_013675	Sptb	spectrin beta, erythrocytic	290	-	chr12	76710258	76710258	+	9.15226596542679e-13	1.08532036241496e-10	-30.0278312995076	3
NM_013675	Sptb	spectrin beta, erythrocytic	287	-	chr12	76710261	76710261	+	1.54886522333128e-13	2.02785921272913e-11	-30.839986115932	3
NM_013675	Sptb	spectrin beta, erythrocytic	284	-	chr12	76710264	76710264	+	2.50915742691586e-17	5.19193313294375e-15	-36.628262197783	3
NM_001081421	Galnt16	polypeptide N-acetylgalactosaminyltransferase 16	-84	+	chr12	80518906	80518906	+	1.37913478468963e-12	1.59542036416191e-10	-35.0557244174265	6
NM_001081421	Galnt16	polypeptide N-acetylgalactosaminyltransferase 16	169	+	chr12	80519157	80519157	+	1.64991086603479e-14	2.46021652033943e-12	-50.0761990138951	6
NM_001081421	Galnt16	polypeptide N-acetylgalactosaminyltransferase 16	173	+	chr12	80519161	80519161	+	2.8484632342579e-14	4.1199879954505e-12	-47.618201208674	6
NM_001081421	Galnt16	polypeptide N-acetylgalactosaminyltransferase 16	193	+	chr12	80519181	80519181	+	8.16752590477075e-13	9.75110125175136e-11	-43.4382836444692	6
NM_001081421	Galnt16	polypeptide N-acetylgalactosaminyltransferase 16	433	+	chr12	80519421	80519421	-	1.37182197840217e-15	2.32423579885915e-13	-53.0079556628229	6
NM_001081421	Galnt16	polypeptide N-acetylgalactosaminyltransferase 16	439	+	chr12	80519427	80519427	+	1.323981541946e-09	1.01580274922948e-07	-27.816091954023	6
NM_001033149	Ttc9	tetratricopeptide repeat domain 9	204	+	chr12	81631451	81631451	+	5.36607246806623e-11	5.02686049006366e-09	-28.4865389279651	4
NM_001033149	Ttc9	tetratricopeptide repeat domain 9	241	+	chr12	81631488	81631488	-	6.06952921583663e-10	4.9085199429799e-08	-28.0087288597927	4
NM_001033149	Ttc9	tetratricopeptide repeat domain 9	270	+	chr12	81631517	81631517	+	4.74663638854849e-10	3.89340011161121e-08	-39.0688259109312	4
NM_001033149	Ttc9	tetratricopeptide repeat domain 9	294	+	chr12	81631541	81631541	+	1.389150778604e-08	9.09307184959362e-07	-29.8245614035088	4
NM_001205343	Papln	papilin, proteoglycan-like sulfated glycoprotein	257	+	chr12	83763889	83763889	+	0.000353213018181376	0.00917045590088556	-49.8792270531401	4
NM_001205343	Papln	papilin, proteoglycan-like sulfated glycoprotein	272	+	chr12	83763904	83763904	+	1.440834325194e-42	2.85212744092452e-39	-62.2535579057318	4
NM_001205343	Papln	papilin, proteoglycan-like sulfated glycoprotein	280	+	chr12	83763912	83763912	+	2.68789575867193e-37	3.47798703113052e-34	-50.0747863247863	4
NM_001205343	Papln	papilin, proteoglycan-like sulfated glycoprotein	288	+	chr12	83763920	83763920	+	7.73380318034696e-29	4.66765177046996e-26	-44.8183760683761	4
NM_028924	Tc2n	tandem C2 domains, nuclear	-41	-	chr12	101711613	101711613	-	0.000273505620147569	0.00739580686548823	-29.968253968254	6
NM_001082976	Tc2n	tandem C2 domains, nuclear	393	-	chr12	101718131	101718131	-	1.38072125463768e-39	2.16662969459735e-36	-43.0984778597786	6
NM_001082976	Tc2n	tandem C2 domains, nuclear	341	-	chr12	101718183	101718183	-	7.33728911901966e-10	5.86019461929804e-08	-32.2463768115942	6
NM_001082976	Tc2n	tandem C2 domains, nuclear	320	-	chr12	101718204	101718204	+	1.3433102518409e-06	6.25463079204298e-05	-30.7766990291262	6
NM_001082976	Tc2n	tandem C2 domains, nuclear	310	-	chr12	101718214	101718214	+	8.73061593029133e-11	7.92496003249917e-09	-43.6144880310816	6
NM_001082976	Tc2n	tandem C2 domains, nuclear	309	-	chr12	101718215	101718215	-	1.93854983742393e-12	2.20142933063876e-10	-43.6391565423823	6
NM_001301674	Tfap2a	transcription factor AP-2, alpha	328	-	chr13	40734593	40734593	+	0.000200331319453322	0.00566025339925147	-70.8711578276796	4
NM_001301674	Tfap2a	transcription factor AP-2, alpha	320	-	chr13	40734601	40734601	+	0.000375472018270428	0.00964700833521062	-65.5109489051095	4
NM_001301674	Tfap2a	transcription factor AP-2, alpha	307	-	chr13	40734614	40734614	+	0.000156890893123853	0.00458212490528948	-67.9393939393939	4
NM_001301674	Tfap2a	transcription factor AP-2, alpha	289	-	chr13	40734632	40734632	-	3.57536017913375e-31	2.67396279446219e-28	-59.7676419965577	4
NM_026056	Cap2	CAP, adenylate cyclase-associated protein, 2 (yeast)	156	+	chr13	46502057	46502057	+	4.79037638067091e-32	3.85670323523773e-29	-45.1651376146789	3
NM_026056	Cap2	CAP, adenylate cyclase-associated protein, 2 (yeast)	189	+	chr13	46502090	46502090	-	6.19490974522894e-11	5.74654288244919e-09	-33.0309665311229	3
NM_026056	Cap2	CAP, adenylate cyclase-associated protein, 2 (yeast)	208	+	chr13	46502109	46502109	-	1.804126694413e-11	1.80613728296338e-09	-38.9285714285714	3
NR_102303	A330033J07Rik	RIKEN cDNA A330033J07 gene	497	-	chr13	48262127	48262127	-	8.06985120080568e-15	1.24727290309652e-12	-43.3333333333333	4
NR_102303	A330033J07Rik	RIKEN cDNA A330033J07 gene	383	-	chr13	48262241	48262241	-	3.00177114594357e-08	1.8690766386569e-06	-35.3621779290229	4
NR_102303	A330033J07Rik	RIKEN cDNA A330033J07 gene	336	-	chr13	48262288	48262288	-	2.89579367635101e-09	2.10693465190911e-07	-39.1087243263614	4
NR_102303	A330033J07Rik	RIKEN cDNA A330033J07 gene	233	-	chr13	48262391	48262391	-	3.86412462925104e-59	2.43428783203544e-55	-74.7341839447103	4
NM_011097	Pitx1	paired-like homeodomain transcription factor 1	-140	-	chr13	55831564	55831564	+	4.67360220916588e-07	2.37802302986112e-05	-33.1040131040131	4
NM_011097	Pitx1	paired-like homeodomain transcription factor 1	-311	-	chr13	55831735	55831735	-	5.44984188019696e-06	0.000224480726473101	-25.9750458075212	4
NM_011097	Pitx1	paired-like homeodomain transcription factor 1	-324	-	chr13	55831748	55831748	-	6.82003138356645e-11	6.28588365291681e-09	-28.0114899925871	4
NM_011097	Pitx1	paired-like homeodomain transcription factor 1	-389	-	chr13	55831813	55831813	+	6.63012546235707e-12	7.03232285162124e-10	-29.1333730868615	4
NM_008745	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2	-80	+	chr13	58806489	58806489	-	1.52824343665409e-07	8.47283958501226e-06	-45.9608843537415	3
NM_001025074	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2	186	+	chr13	58807881	58807881	+	1.04014321297836e-20	3.05654337548651e-18	-39.900415588489	3
NM_001025074	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2	374	+	chr13	58808069	58808069	-	1.02075965169903e-19	2.71571392816932e-17	-45.2873440665316	3
NM_153534	Adcy2	adenylate cyclase 2	245	-	chr13	68999297	68999297	-	1.03780737539848e-07	5.90630280006013e-06	-31.5930255597385	6
NM_153534	Adcy2	adenylate cyclase 2	233	-	chr13	68999309	68999309	-	0.000117205576457917	0.00355106134978141	-26.3540031397174	6
NM_153534	Adcy2	adenylate cyclase 2	98	-	chr13	68999444	68999444	-	6.35575313953311e-05	0.00206910381334915	-26.6441005802708	6
NM_153534	Adcy2	adenylate cyclase 2	9	-	chr13	68999533	68999533	+	9.51996667634257e-11	8.59626454465388e-09	-57.7956989247312	6
NM_153534	Adcy2	adenylate cyclase 2	8	-	chr13	68999534	68999534	-	1.23606209213408e-11	1.26532639739996e-09	-65.7724329324699	6
NM_153534	Adcy2	adenylate cyclase 2	6	-	chr13	68999536	68999536	-	3.08816059544491e-11	2.99199620904836e-09	-65.6799259944496	6
NM_001100458	Fam169a	family with sequence similarity 169, member A	-346	+	chr13	97071297	97071297	-	9.69102833925182e-19	2.33891114657796e-16	-44.3781589195459	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	-338	+	chr13	97071305	97071305	+	1.25856393786359e-15	2.14413175221098e-13	-44.8448977434868	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	-277	+	chr13	97071366	97071366	+	4.56059192396584e-31	3.37570147589351e-28	-70.3654485049834	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	-245	+	chr13	97071398	97071398	+	7.72962077707137e-41	1.35592121212043e-37	-83.6294588362946	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	-241	+	chr13	97071402	97071402	+	1.72654640377792e-21	5.47836193836127e-19	-62.5070028011204	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	-237	+	chr13	97071406	97071406	+	1.08970359450077e-25	5.02125152057052e-23	-67.6404808498742	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	-194	+	chr13	97071449	97071449	-	0.000252356529542518	0.0068987050637026	-79.5962902345881	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	-186	+	chr13	97071457	97071457	-	0.000323275249271018	0.00851199528773373	-49.0976645435244	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	-182	+	chr13	97071461	97071461	-	2.88208061596901e-70	3.71255325345167e-66	-76.0704005263591	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	-174	+	chr13	97071469	97071469	-	9.5628866268707e-05	0.00297107605630084	-75.9342977697408	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	-170	+	chr13	97071473	97071473	-	3.92275600817731e-30	2.63264134696918e-27	-48.4470833877072	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	-168	+	chr13	97071475	97071475	-	1.04391625974029e-28	6.22642127143818e-26	-43.370658876988	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	-157	+	chr13	97071486	97071486	-	2.28417518715997e-35	2.46731159883107e-32	-51.7227564102564	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	-145	+	chr13	97071498	97071498	-	1.12455276633038e-93	4.6217017259191e-89	-85.2121290156441	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	-53	+	chr13	97071590	97071590	+	5.57159822484636e-11	5.20245351600524e-09	-52.5	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	136	+	chr13	97071777	97071777	-	0.000325108393267489	0.00855347811814644	-67.1085881706647	17
NM_001100458	Fam169a	family with sequence similarity 169, member A	154	+	chr13	97071795	97071795	-	9.31274889783087e-11	8.41884164541186e-09	-26.7040552200173	17
NM_008634	Map1b	microtubule-associated protein 1B	110	-	chr13	99516493	99516493	+	4.51302296289355e-11	4.27131595274887e-09	-27.7023971053822	4
NM_008634	Map1b	microtubule-associated protein 1B	-12	-	chr13	99516613	99516613	+	0.000385510549775264	0.00985396200629309	-26.351140268666	4
NM_008634	Map1b	microtubule-associated protein 1B	-19	-	chr13	99516620	99516620	+	1.45657159659068e-05	0.000549388071679433	-31.883830455259	4
NM_008634	Map1b	microtubule-associated protein 1B	-21	-	chr13	99516622	99516622	+	1.45657159659066e-05	0.000549388071679433	-31.883830455259	4
NM_001081009	Parp8	poly (ADP-ribose) polymerase family, member 8	-161	-	chr13	117025676	117025676	-	2.05131827423162e-06	9.21369921304883e-05	-31.5151515151515	6
NM_001081009	Parp8	poly (ADP-ribose) polymerase family, member 8	-255	-	chr13	117025770	117025770	+	7.02395641176249e-28	3.91355787082946e-25	-62.1322005801906	6
NM_001081009	Parp8	poly (ADP-ribose) polymerase family, member 8	-338	-	chr13	117025853	117025853	+	7.60807824654618e-12	8.01248782813884e-10	-27.5	6
NM_001081009	Parp8	poly (ADP-ribose) polymerase family, member 8	-364	-	chr13	117025879	117025879	+	8.2766587006509e-13	9.87729442530385e-11	-30.0912763728864	6
NM_001081009	Parp8	poly (ADP-ribose) polymerase family, member 8	-365	-	chr13	117025880	117025880	-	1.44941132902409e-18	3.42439102016539e-16	-35.895986433013	6
NM_001081009	Parp8	poly (ADP-ribose) polymerase family, member 8	-372	-	chr13	117025887	117025887	-	4.9592278628284e-28	2.79380871820071e-25	-46.2187789084181	6
NM_010408	Hcn1	hyperpolarization-activated, cyclic nucleotide-gated K+ 1	170	+	chr13	117602488	117602488	-	9.94830801479673e-12	1.03184644295727e-09	-49.1525423728814	7
NM_010408	Hcn1	hyperpolarization-activated, cyclic nucleotide-gated K+ 1	173	+	chr13	117602491	117602491	-	7.08248048551116e-10	5.67190403019465e-08	-53.3246414602347	7
NM_010408	Hcn1	hyperpolarization-activated, cyclic nucleotide-gated K+ 1	180	+	chr13	117602498	117602498	-	1.87443289524789e-09	1.40600510568187e-07	-52.6350032530904	7
NM_010408	Hcn1	hyperpolarization-activated, cyclic nucleotide-gated K+ 1	263	+	chr13	117602581	117602581	-	1.98257712474868e-32	1.65802763104453e-29	-57.4685534591195	7
NM_010408	Hcn1	hyperpolarization-activated, cyclic nucleotide-gated K+ 1	381	+	chr13	117602699	117602699	+	0.000127059075964315	0.00380855424438708	-25.1210653753027	7
NM_010408	Hcn1	hyperpolarization-activated, cyclic nucleotide-gated K+ 1	464	+	chr13	117602782	117602782	-	2.21618007620568e-11	2.1906975781633e-09	-39.0276800375322	7
NM_010408	Hcn1	hyperpolarization-activated, cyclic nucleotide-gated K+ 1	469	+	chr13	117602787	117602787	-	2.58159780461374e-11	2.52330210306438e-09	-29.6276782578152	7
NM_008981	Ptprg	protein tyrosine phosphatase, receptor type, G	221	+	chr14	11553772	11553772	+	0.000369189997986001	0.00950649121747753	-26.1904761904762	3
NM_008981	Ptprg	protein tyrosine phosphatase, receptor type, G	243	+	chr14	11553794	11553794	+	2.71994542655826e-06	0.000119306676174532	-38.2034632034632	3
NM_008981	Ptprg	protein tyrosine phosphatase, receptor type, G	424	+	chr14	11553975	11553975	+	8.80146961566986e-27	4.45003106870535e-24	-26.6666666666667	3
NM_144839	Ube2e2	ubiquitin-conjugating enzyme E2E 2	130	-	chr14	18893498	18893498	+	1.34770255199951e-10	1.19346314951311e-08	-32.7205882352941	15
NM_144839	Ube2e2	ubiquitin-conjugating enzyme E2E 2	88	-	chr14	18893540	18893540	+	1.54275762480116e-06	7.09486633141508e-05	-26.8875086266391	15
NM_144839	Ube2e2	ubiquitin-conjugating enzyme E2E 2	86	-	chr14	18893542	18893542	+	1.00581488169765e-09	7.86802640967051e-08	-29.93265380415	15
NM_144839	Ube2e2	ubiquitin-conjugating enzyme E2E 2	35	-	chr14	18893593	18893593	-	2.13609073583135e-28	1.23813034836612e-25	-50.0761614623001	15
NM_144839	Ube2e2	ubiquitin-conjugating enzyme E2E 2	32	-	chr14	18893596	18893596	-	0.000260968396459215	0.00709994584217825	-67.7436164669099	15
NM_144839	Ube2e2	ubiquitin-conjugating enzyme E2E 2	28	-	chr14	18893600	18893600	-	0.000184119033839508	0.00525986934658376	-72.9486828912588	15
NM_144839	Ube2e2	ubiquitin-conjugating enzyme E2E 2	26	-	chr14	18893602	18893602	-	0.000156095859143116	0.00456137499395619	-69.8386655728739	15
NM_144839	Ube2e2	ubiquitin-conjugating enzyme E2E 2	17	-	chr14	18893611	18893611	-	1.82358837366768e-25	8.27915604042069e-23	-42.7855528828632	15
NM_144839	Ube2e2	ubiquitin-conjugating enzyme E2E 2	9	-	chr14	18893619	18893619	-	0.000301106798686424	0.00802301447270896	-68.8045112781955	15
NM_144839	Ube2e2	ubiquitin-conjugating enzyme E2E 2	-5	-	chr14	18893631	18893631	-	0.000291026963885103	0.00778806112869158	-66.9535032428976	15
NM_144839	Ube2e2	ubiquitin-conjugating enzyme E2E 2	-194	-	chr14	18893820	18893820	+	0.00031189339423993	0.00826094672750003	-47.7301468224199	15
NM_144839	Ube2e2	ubiquitin-conjugating enzyme E2E 2	-197	-	chr14	18893823	18893823	+	9.39041117392673e-05	0.00292348870273323	-64.0783185158538	15
NM_144839	Ube2e2	ubiquitin-conjugating enzyme E2E 2	-205	-	chr14	18893831	18893831	+	1.00337154198899e-23	3.90604692448792e-21	-31.2487480891888	15
NM_144839	Ube2e2	ubiquitin-conjugating enzyme E2E 2	-228	-	chr14	18893854	18893854	+	1.25443921262219e-25	5.749640239928e-23	-33.161144561796	15
NM_144839	Ube2e2	ubiquitin-conjugating enzyme E2E 2	-230	-	chr14	18893856	18893856	+	2.77209321376679e-29	1.74506555006869e-26	-35.7656313576563	15
NM_001302637	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	68	-	chr14	30353419	30353419	+	1.6871901015079e-08	1.08854568825725e-06	-30.2063535161553	5
NM_001302637	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	24	-	chr14	30353463	30353463	-	2.61759152764849e-13	3.33403265477596e-11	-52.3611688131838	5
NM_001302637	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	23	-	chr14	30353464	30353464	+	2.01111236574031e-09	1.50044274027127e-07	-32.9582480866864	5
NM_001083616	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	-69	-	chr14	30353554	30353554	+	2.60916395957645e-08	1.64046552312334e-06	-31.6502463054187	5
NM_001083616	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	-118	-	chr14	30353603	30353603	-	1.29893849014805e-08	8.53752827165855e-07	-46.7408585055644	5
NM_021712	Slc18a3	solute carrier family 18 (vesicular monoamine), member 3	-114	-	chr14	32464963	32464963	-	2.31315108792119e-07	1.2443218214463e-05	-29.4922737306843	3
NM_021712	Slc18a3	solute carrier family 18 (vesicular monoamine), member 3	-364	-	chr14	32465213	32465213	-	1.7306645559668e-09	1.30500249337688e-07	-57.8787878787879	3
NM_021712	Slc18a3	solute carrier family 18 (vesicular monoamine), member 3	-482	-	chr14	32465331	32465331	-	4.15045717897112e-26	1.98124818427464e-23	-31.461711077219	3
NM_145741	Gdf10	growth differentiation factor 10	-188	+	chr14	33923399	33923399	-	3.69651877366145e-10	3.07441485322276e-08	-25.5816268486917	4
NM_145741	Gdf10	growth differentiation factor 10	23	+	chr14	33923608	33923608	+	4.1903310182523e-30	2.79699169613768e-27	-72.431567721294	4
NM_145741	Gdf10	growth differentiation factor 10	24	+	chr14	33923609	33923609	-	1.83584736602114e-28	1.06984997873846e-25	-74.4471413160734	4
NM_145741	Gdf10	growth differentiation factor 10	120	+	chr14	33923705	33923705	-	6.03579138381123e-07	3.00314463523656e-05	-32.0054945054945	4
NM_008166	Grid1	glutamate receptor, ionotropic, delta 1	-247	+	chr14	34819889	34819889	+	2.86214901405585e-20	8.04628174711969e-18	-25.902575973994	6
NM_008166	Grid1	glutamate receptor, ionotropic, delta 1	-24	+	chr14	34820112	34820112	-	1.81640568527059e-20	5.21686677801845e-18	-38.6312598248372	6
NM_008166	Grid1	glutamate receptor, ionotropic, delta 1	25	+	chr14	34820159	34820159	-	5.58405216658557e-06	0.000229526898758675	-33.5511982570806	6
NM_008166	Grid1	glutamate receptor, ionotropic, delta 1	54	+	chr14	34820188	34820188	+	1.96603547123985e-06	8.85460555878035e-05	-38.7883556254917	6
NM_008166	Grid1	glutamate receptor, ionotropic, delta 1	300	+	chr14	34820434	34820434	+	8.53244210726166e-83	2.23151998456501e-78	-63.5009534798006	6
NM_008166	Grid1	glutamate receptor, ionotropic, delta 1	302	+	chr14	34820436	34820436	+	0.000257067772280011	0.00701106355798066	-58.6309523809524	6
NM_033602	Peli2	pellino 2	34	+	chr14	48120901	48120901	-	0.000126932986604696	0.00380517122543948	-27.8360121127417	3
NM_033602	Peli2	pellino 2	478	+	chr14	48121345	48121345	+	6.30190107536054e-12	6.70065728257748e-10	-33.7142857142857	3
NM_033602	Peli2	pellino 2	486	+	chr14	48121353	48121353	+	4.04369227204545e-06	0.0001711348068315	-25.4330708661417	3
NM_145837	Il17d	interleukin 17D	165	+	chr14	57524992	57524992	-	9.52467797376394e-08	5.4573297402256e-06	-33.5527486212418	3
NM_145837	Il17d	interleukin 17D	167	+	chr14	57524994	57524994	+	3.72174788691343e-06	0.000158802321193725	-28.3088235294118	3
NM_145837	Il17d	interleukin 17D	271	+	chr14	57525098	57525098	+	1.77735176049473e-31	1.35989588376879e-28	-31.7334792070495	3
NM_001243857	Fam124a	family with sequence similarity 124, member A	-66	+	chr14	62555671	62555671	-	1.24632200485455e-26	6.1925826925337e-24	-32.3923444976077	3
NM_001243857	Fam124a	family with sequence similarity 124, member A	0	+	chr14	62555736	62555736	-	3.76318917529961e-07	1.94984745184305e-05	-25.6842105263158	3
NM_001243857	Fam124a	family with sequence similarity 124, member A	222	+	chr14	62555957	62555957	+	1.75447845834458e-15	2.93056223613164e-13	-27.0079185520362	3
NM_008691	Nefm	neurofilament, medium polypeptide	111	-	chr14	68124894	68124894	+	1.46968876067574e-17	3.12806583277283e-15	-51.0094743965712	5
NM_008691	Nefm	neurofilament, medium polypeptide	110	-	chr14	68124895	68124895	-	0.000139989100528556	0.00414744084152703	-30.1754385964912	5
NM_008691	Nefm	neurofilament, medium polypeptide	81	-	chr14	68124924	68124924	-	2.57391655641946e-07	1.37363738135058e-05	-26.8315853473172	5
NM_008691	Nefm	neurofilament, medium polypeptide	17	-	chr14	68124988	68124988	+	1.59184119672083e-09	1.20693636930702e-07	-25.4936375603335	5
NM_008691	Nefm	neurofilament, medium polypeptide	-53	-	chr14	68125056	68125056	+	5.85406896066848e-09	4.06273495665428e-07	-27.4608150470219	5
NM_172813	Enox1	ecto-NOX disulfide-thiol exchanger 1	-251	+	chr14	77156512	77156512	-	4.08819236661086e-33	3.63373676729412e-30	-52.256418187442	11
NM_172813	Enox1	ecto-NOX disulfide-thiol exchanger 1	-217	+	chr14	77156546	77156546	+	7.73142515467882e-07	3.7681780275228e-05	-36.6330114135206	11
NM_172813	Enox1	ecto-NOX disulfide-thiol exchanger 1	-216	+	chr14	77156547	77156547	-	6.98139195059144e-14	9.60830079064064e-12	-46.547619047619	11
NM_172813	Enox1	ecto-NOX disulfide-thiol exchanger 1	-209	+	chr14	77156554	77156554	+	1.02845677746989e-06	4.8993800601484e-05	-36.7647058823529	11
NM_172813	Enox1	ecto-NOX disulfide-thiol exchanger 1	-188	+	chr14	77156575	77156575	-	4.39111210968623e-15	7.01294697258675e-13	-53.6471503598522	11
NM_172813	Enox1	ecto-NOX disulfide-thiol exchanger 1	-186	+	chr14	77156577	77156577	+	2.50446837864837e-22	8.61158715617844e-20	-41.2581699346405	11
NM_172813	Enox1	ecto-NOX disulfide-thiol exchanger 1	-185	+	chr14	77156578	77156578	-	2.523534911325e-08	1.59068357605684e-06	-38.1475667189953	11
NM_001253759	Enox1	ecto-NOX disulfide-thiol exchanger 1	137	+	chr14	77156898	77156898	-	3.87168046619994e-23	1.43905920596459e-20	-31.5966119442055	11
NM_001253759	Enox1	ecto-NOX disulfide-thiol exchanger 1	203	+	chr14	77156964	77156964	-	2.23092186091718e-07	1.20241123548086e-05	-30.6397306397306	11
NM_001253759	Enox1	ecto-NOX disulfide-thiol exchanger 1	233	+	chr14	77156994	77156994	+	7.30032301837001e-08	4.25804035600605e-06	-29.90492653414	11
NM_001253759	Enox1	ecto-NOX disulfide-thiol exchanger 1	236	+	chr14	77156997	77156997	+	1.39722157870756e-11	1.42186901806455e-09	-36.7665418227216	11
NM_010275	Gdnf	glial cell line derived neurotrophic factor	418	+	chr15	7810464	7810464	-	4.83859471159712e-07	2.45444999259025e-05	-25.8333333333333	4
NM_010275	Gdnf	glial cell line derived neurotrophic factor	440	+	chr15	7810486	7810486	-	2.04144222753299e-07	1.10671399211166e-05	-27.0491803278689	4
NM_010275	Gdnf	glial cell line derived neurotrophic factor	452	+	chr15	7810498	7810498	-	8.61204820567928e-11	7.82474033969101e-09	-33.9837398373984	4
NM_001301357	Gdnf	glial cell line derived neurotrophic factor	-361	+	chr15	7815189	7815189	-	1.63308359113538e-07	9.0031961759811e-06	-26.7761432318394	4
NM_181317	Kcns2	K+ voltage-gated channel, subfamily S, 2	153	+	chr15	34837506	34837506	+	3.19146421357872e-08	1.97804489906439e-06	-28.6998059411852	5
NM_181317	Kcns2	K+ voltage-gated channel, subfamily S, 2	166	+	chr15	34837519	34837519	+	7.58430627400138e-08	4.40967200116289e-06	-27.421405455386	5
NM_181317	Kcns2	K+ voltage-gated channel, subfamily S, 2	173	+	chr15	34837526	34837526	+	2.60933995835052e-12	2.91787888212839e-10	-36.0245362932671	5
NM_181317	Kcns2	K+ voltage-gated channel, subfamily S, 2	177	+	chr15	34837530	34837530	+	3.11005452237757e-12	3.44344581422078e-10	-32.9832319882071	5
NM_001271704	Kcns2	K+ voltage-gated channel, subfamily S, 2	-229	+	chr15	34837820	34837820	-	1.20303988417504e-11	1.23430398695906e-09	-29.3290043290043	5
NM_001256383	Rims2	regulating synaptic membrane exocytosis 2	-183	+	chr15	39198103	39198103	-	1.19771278006567e-23	4.63126747007906e-21	-41.5291921886939	12
NM_053271	Rims2	regulating synaptic membrane exocytosis 2	6	+	chr15	39198290	39198290	+	0.000213440627922737	0.0059780051933293	-44.9841962673088	12
NM_053271	Rims2	regulating synaptic membrane exocytosis 2	16	+	chr15	39198300	39198300	+	0.000209559645478633	0.00588477602603293	-46.5343955875594	12
NM_053271	Rims2	regulating synaptic membrane exocytosis 2	23	+	chr15	39198307	39198307	+	1.17003099419595e-28	6.94503326160845e-26	-32.1539158555828	12
NM_053271	Rims2	regulating synaptic membrane exocytosis 2	144	+	chr15	39198428	39198428	-	1.05894139374539e-06	5.03366865367815e-05	-42.0998719590269	12
NM_053271	Rims2	regulating synaptic membrane exocytosis 2	159	+	chr15	39198443	39198443	-	3.93521368584127e-05	0.00134689423577278	-32.5508607198748	12
NM_053271	Rims2	regulating synaptic membrane exocytosis 2	176	+	chr15	39198460	39198460	+	6.35781300814615e-05	0.00206969633046757	-48.6150249251881	12
NM_053271	Rims2	regulating synaptic membrane exocytosis 2	311	+	chr15	39198595	39198595	-	1.00795503881174e-19	2.68330178716582e-17	-29.2655367231638	12
NM_053271	Rims2	regulating synaptic membrane exocytosis 2	336	+	chr15	39198620	39198620	-	3.88230565135139e-18	8.8361436091666e-16	-28.4858860728387	12
NM_053271	Rims2	regulating synaptic membrane exocytosis 2	398	+	chr15	39198682	39198682	+	0.00030371696939891	0.0080820829925704	-42.4990865911582	12
NM_053271	Rims2	regulating synaptic membrane exocytosis 2	428	+	chr15	39198712	39198712	-	1.5682667275833e-20	4.53741022456888e-18	-30.0104038588858	12
NM_053271	Rims2	regulating synaptic membrane exocytosis 2	486	+	chr15	39198770	39198770	+	5.63229085372378e-11	5.25571327830236e-09	-28.3021856192588	12
